customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
1075,James Carpenter,brewerpatricia@example.net,Kenya,2021-10-28,Basic,267.03
1076,Tonya Mcdonald,khill@example.com,Macao,2025-11-22,Standard,288.12
1077,Hannah Mccarthy,lpalmer@example.net,Canada,2023-05-16,Standard,244.41
1078,Gina Espinoza,joshuafarmer@example.com,Uzbekistan,2023-08-01,Basic,57.18
1079,Maria Bennett,lobrien@example.net,Russian Federation,2026-04-02,Premium,432.26
1080,Kelly Anderson,brianna95@example.net,Niger,2025-10-06,Standard,246.65
1081,Allen Quinn,colinrodriguez@example.net,Lebanon,2023-03-26,Basic,74.67
1082,Raymond Stark,danielgilmore@example.net,Uganda,2023-07-14,Basic,133.52
1083,Tammy Brown,danny17@example.com,New Caledonia,2024-10-08,Standard,451.31
1084,Christopher Rodriguez,ogray@example.net,Moldova,2022-08-11,Basic,163.89
1085,Jeffrey Mitchell,judyhamilton@example.net,Sudan,2025-07-25,Standard,311.99
1086,Alexander Moyer,harrislisa@example.org,Guyana,2025-06-26,Standard,483.76
1087,Sharon Peterson,nlee@example.net,Sweden,2023-12-25,Standard,513.66
1088,Luke Hansen,lauriegonzales@example.net,Honduras,2025-12-25,Standard,736.08
1089,Bethany Holmes,wilsonjerry@example.net,Mauritius,2023-04-08,Standard,294.44
1090,Todd Nielsen,peter51@example.org,France,2021-12-26,Standard,597.95
1091,Sarah Frederick,reginald08@example.net,Uganda,2022-03-02,Standard,127.93
1092,Thomas Baker,johnsonrobert@example.org,Grenada,2026-01-20,Standard,388.03
1093,Dan Montoya,sandra03@example.com,Barbados,2025-08-22,Basic,352.57
1094,Lisa Conley,reedchad@example.com,Netherlands Antilles,2025-04-23,Standard,701.78
1095,Stacy Mendoza,josephwilliams@example.org,Luxembourg,2024-02-25,Standard,488.31
1096,Jessica Turner,andrewbrown@example.org,Martinique,2024-08-27,Standard,687.27
1097,Michael Smith,xwilliams@example.com,Qatar,2022-03-28,Premium,716.21
1098,Kirsten Wilson,princetoni@example.com,Guinea,2022-07-31,Standard,515.78
1099,Anthony Hall,perezjulie@example.net,Montenegro,2021-11-03,Basic,257.94
1100,Shelley Wright,jonesdavid@example.org,Finland,2021-10-30,Standard,674.19
1101,Matthew Sanchez,david67@example.net,British Virgin Islands,2024-11-23,Basic,377.96
1102,Todd Harris,priscilla37@example.net,Gabon,2026-04-27,Basic,227.54
1103,Eileen Valdez,luis88@example.org,Austria,2023-05-07,Standard,187.94
1104,Trevor Tucker,harrisderrick@example.net,Djibouti,2023-02-20,Basic,85.01
1105,Barbara Hardy,barryyoung@example.com,Pakistan,2025-06-08,Standard,244.86
1106,Alison Huff,joshua64@example.org,Bahamas,2023-01-03,Basic,309.91
1107,Kathleen Roy,owallace@example.org,Hong Kong,2022-07-14,Standard,343.01
1108,Anthony Torres,sharon95@example.com,Sudan,2025-05-19,Premium,1650.45
1109,Alexander Swanson,yglenn@example.net,Vanuatu,2025-04-16,Standard,111.33
1110,Brian Hughes,michele87@example.com,Montserrat,2025-03-18,Basic,228.63
1111,Debbie Horne,preese@example.org,United States of America,2021-09-08,Basic,77.41
1112,Tiffany Miller,kelseyphillips@example.net,Indonesia,2021-10-21,Standard,131.91
1113,Derrick King,martinezashley@example.com,Taiwan,2022-12-08,Basic,180.34
1114,Joel Gonzales,wjohnson@example.com,Northern Mariana Islands,2025-11-01,Standard,572.88
1115,Anthony Mcmillan,penny85@example.org,Kazakhstan,2022-07-06,Standard,160.33
1116,Desiree Booth,jeremythompson@example.net,Palau,2021-11-10,Standard,190.16
1117,Andrew Cohen,criley@example.net,Saint Barthelemy,2022-10-02,Premium,737.02
1118,Wendy Hester,gregorymeredith@example.com,Mauritius,2025-03-16,Basic,351.13
1119,Hannah Jones,markwatson@example.net,Israel,2021-12-20,Standard,662.86
1120,Douglas Johnson,matthew65@example.com,Western Sahara,2026-06-25,Basic,237.48
1121,Caitlin Williams,rhondajohnson@example.net,Croatia,2025-08-27,Premium,1668.87
1122,Priscilla Romero,shelby69@example.org,Palestinian Territory,2025-03-30,Standard,473.81
1123,Zachary Miller,benjaminvictoria@example.net,Macao,2026-08-09,Standard,580.52
1124,Morgan Ryan,abbottallison@example.org,New Caledonia,2023-12-22,Basic,196.59
1125,Jessica Adams,rhonda53@example.com,Djibouti,2023-11-22,Standard,435.30
1126,Ashley Allen,wcox@example.net,Madagascar,2021-12-29,Basic,213.39
1127,John Hall,ihall@example.net,Ecuador,2025-06-30,Standard,135.45
1128,Kevin Taylor,laura55@example.org,Belgium,2023-08-28,Standard,353.24
1129,Brittany Snyder,rachelwalter@example.org,Chad,2022-03-20,Standard,82.13
1130,Justin Conrad,martinezaustin@example.com,Anguilla,2025-01-23,Standard,586.85
1131,Brandi Camacho DVM,zgomez@example.net,Moldova,2022-10-27,Premium,626.65
1132,George Summers,brittany91@example.net,Aruba,2021-12-24,Standard,539.24
1133,Tiffany Lozano,byang@example.com,Saudi Arabia,2023-12-31,Standard,584.94
1134,Clifford Cannon,hernandezalan@example.net,Heard Island and McDonald Islands,2024-12-25,Standard,591.96
1135,Frank Thompson,shirley13@example.com,Lithuania,2023-04-27,Basic,254.92
1136,Stephanie Riley,ymitchell@example.com,Saudi Arabia,2022-07-03,Basic,237.36
1137,Robert Navarro,russellramirez@example.net,Germany,2022-02-09,Standard,670.46
1138,Bryan Hill,kwalker@example.com,Wallis and Futuna,2026-03-15,Standard,243.68
1139,Nicole Middleton DDS,codyarnold@example.net,Saudi Arabia,2022-06-16,Basic,272.56
1140,Amanda Macdonald,,Heard Island and McDonald Islands,2022-08-18,Basic,119.41
1141,Laura Dennis,mariahphillips@example.org,Saint Barthelemy,2025-02-22,Premium,1159.88
1142,Jill Reynolds,christopher24@example.net,Paraguay,2022-03-12,Standard,614.97
1143,Bob Mcguire,murphywilliam@example.com,Korea,2024-10-07,Standard,543.40
1144,Paula Mann,patricia06@example.org,Venezuela,2025-02-20,Standard,512.71
1145,Cheryl Grant,averycourtney@example.org,Burundi,2024-07-18,Standard,256.45
1146,Connie Gonzalez,lhernandez@example.net,Luxembourg,2023-01-10,Standard,121.21
1147,Shawn Tapia,aaronjones@example.net,New Zealand,2022-08-28,Premium,348.81
1148,Jason Baker,pwelch@example.net,Guernsey,2024-01-13,Standard,380.62
1149,Catherine Evans,nancycontreras@example.com,South Africa,2024-10-06,Basic,217.12
1150,Kimberly Phillips,danielibarra@example.com,Italy,2026-06-18,Standard,177.70
1151,Matthew Wilson,qhuber@example.org,Guatemala,2025-02-05,Basic,47.97
1152,Patricia Webb,rburke@example.org,Antarctica (the territory South of 60 deg S),2023-01-25,Basic,141.56
1153,Stacy Patton,hartmarcus@example.net,Ghana,2023-09-02,Premium,865.51
1154,Jessica Green,adamsjessica@example.com,North Macedonia,2025-09-15,Premium,317.06
1155,Jason Armstrong,amandachan@example.org,Yemen,2026-06-16,Premium,517.07
1156,Beverly Fernandez,langchristopher@example.net,Grenada,2026-03-05,Standard,605.36
1157,Kristen Pena,michaelgonzalez@example.org,Taiwan,2024-04-16,Standard,325.69
1158,Crystal Solis,martin38@example.net,Egypt,2026-04-25,Standard,96.42
1159,Alejandro Bentley,masonlacey@example.org,Cayman Islands,2023-01-11,Premium,1357.15
1160,Mark Watts,nelsondavid@example.com,Palau,2023-08-14,Premium,594.74
1161,Sherri Atkins,jonesjennifer@example.net,Israel,2021-09-17,Standard,441.65
1162,Kimberly Ellison,fitzgeraldlaura@example.org,Switzerland,2024-08-22,Standard,679.60
1163,Franklin Hunt,turnerstephen@example.org,Estonia,2026-06-17,Standard,332.56
1164,Jamie Jordan,tammyhoffman@example.com,Finland,2026-02-25,Premium,1709.99
1165,Dana Smith,xluna@example.net,Rwanda,2022-02-25,Basic,178.53
1166,William Sanders,sergiowoods@example.org,Norway,2023-03-02,Basic,128.98
1167,Mark Miller,jaredmcmahon@example.net,Egypt,2022-01-12,Basic,111.70
1168,Ryan Mills,briansnyder@example.com,Georgia,2025-04-25,Basic,73.83
1169,Amanda Barker,rsavage@example.net,Cote d'Ivoire,2025-05-22,Standard,215.70
1170,Kimberly Edwards,marcfletcher@example.net,Moldova,2025-11-27,Standard,723.82
1171,Angela Garcia DDS,amartinez@example.org,Mali,2025-05-09,Basic,97.10
1172,Jeffrey Stanton,mccluretyler@example.net,Spain,2024-03-27,Basic,308.10
1173,Shane Barnes,phillipsryan@example.com,Saint Helena,2026-03-23,Standard,157.45
1174,Kelly Gilbert,anne22@example.com,Mali,2025-01-14,Standard,276.70
1175,Tiffany Watson,thomas35@example.net,Saint Helena,2026-08-06,Standard,110.16
1176,Carly Espinoza,asmith@example.org,Canada,2023-12-19,Standard,731.96
1177,Abigail Miles MD,medinamark@example.org,Nigeria,2023-12-16,Standard,368.06
1178,Gregory Hansen,michaelsmith@example.org,Falkland Islands (Malvinas),2023-01-13,Premium,1426.16
1179,Jessica Daniel,,Mauritius,2024-10-27,Standard,342.17
1180,Kevin Garcia,joshuabaker@example.org,Brunei Darussalam,2025-08-06,Standard,728.96
1181,Pamela Rivera,tammy97@example.org,Chile,2021-08-16,Standard,541.26
1182,Daniel Noble,douglasalvarez@example.org,Gibraltar,2022-01-01,Standard,179.62
1183,Breanna Aguirre,uortega@example.com,Macao,2025-05-31,Basic,129.54
1184,James Schroeder,hkelly@example.com,Marshall Islands,2022-01-01,Standard,538.01
1185,Cindy Martin,jennifer68@example.com,Liechtenstein,2025-02-01,Standard,729.51
1186,Bryan Yoder,gregory57@example.net,Guatemala,2025-04-03,Basic,61.62
1187,Justin Cuevas,patrickwhite@example.net,Algeria,2022-08-04,Standard,178.89
1188,Cory Willis,clinton54@example.net,Uruguay,2021-09-04,Standard,147.49
1189,Matthew May,swilliams@example.net,El Salvador,2022-12-25,Standard,288.80
1190,Kenneth Johnson,oosborn@example.com,Liechtenstein,2022-06-25,Standard,510.14
1191,Maria Gardner,johnsonanthony@example.net,Cape Verde,2025-02-21,Standard,676.96
1192,Samuel Miller,browndana@example.org,Germany,2022-02-06,Basic,47.69
1193,Victoria Lee,cookemily@example.com,Ukraine,2025-02-27,Standard,563.97
1194,Laurie Blackburn,shepardrichard@example.net,Paraguay,2021-12-02,Standard,101.65
1195,Philip Hernandez,christopher70@example.com,New Caledonia,2022-08-09,Basic,241.25
1196,Carrie Francis,collinsann@example.org,Guam,2023-12-11,Standard,405.81
1197,Angelica Conrad,wilsonchristopher@example.net,Benin,2022-07-17,Standard,441.94
1198,Tracy Wang,robinsonnicholas@example.org,Turkey,2025-03-27,Standard,391.17
1199,Ryan May,julierojas@example.com,Austria,2023-07-06,Basic,255.52
1200,Douglas Cunningham,mperez@example.com,Turks and Caicos Islands,2022-08-10,Basic,97.72
1201,Deanna Gonzales,burnsbeth@example.com,Sierra Leone,2024-10-27,Standard,378.33
1202,Mark Decker,herringbrenda@example.org,Mauritania,2024-06-16,Basic,234.98
1203,Jessica Brewer DDS,jared88@example.net,South Africa,2022-12-16,Standard,598.74
1204,Christine Robinson,anthony18@example.net,Norfolk Island,2022-07-18,Standard,570.22
1205,Kevin Watson,cbarrett@example.com,Reunion,2022-02-19,Basic,263.10
1206,Steven Moore,pcook@example.org,Colombia,2026-03-07,Standard,493.63
1207,John Lopez,gonzaleschristina@example.net,Morocco,2025-01-31,Standard,117.76
1208,Kara Sanchez,carolyn76@example.com,Armenia,2026-06-20,Basic,334.86
1209,Pamela Santana,fisherkim@example.net,Iran,2024-07-30,Standard,536.18
1210,Christopher Turner,stephaniebradley@example.org,Bulgaria,2024-12-06,Basic,95.49
1211,Amy Davis,laurieellis@example.org,Kuwait,2021-08-13,Standard,351.62
1212,Stephen Turner,lopezmichaela@example.com,Bermuda,2025-03-26,Standard,139.97
1213,Justin Rowe,woodsmelvin@example.com,Mexico,2025-01-17,Standard,104.55
1214,Susan Barnett,wmccarthy@example.org,Iceland,2022-04-03,Basic,104.31
1215,Brandi Mejia,lori69@example.com,Martinique,2021-12-20,Premium,343.61
1216,Patrick Willis II,katrinawood@example.com,Macao,2025-09-24,Standard,96.48
1217,Nicole Melendez,devinlopez@example.org,Gabon,2023-10-16,Standard,337.30
1218,Matthew Simmons,larry70@example.com,Zimbabwe,2023-09-21,Standard,496.18
1219,Michael Flowers,wdrake@example.net,Saint Martin,2022-02-13,Standard,108.13
1220,Regina Smith,david86@example.net,Korea,2021-09-02,Standard,559.55
1221,Meagan Henderson,turnerjonathan@example.net,Brazil,2024-08-18,Premium,1625.63
1222,Joanna Watson,ijoseph@example.com,Bouvet Island (Bouvetoya),2025-07-17,Standard,701.67
1223,Ms. Janet Leonard,adamvaughan@example.net,Nauru,2022-11-26,Basic,208.50
1224,Lisa Brennan,swilliams@example.org,British Virgin Islands,2025-12-14,Standard,318.63
1225,Anthony Greene,johnny54@example.org,Mauritius,2022-12-13,Basic,360.56
1226,Jason Griffin,cynthia91@example.com,Saint Martin,2021-10-17,Basic,325.93
1227,Danielle Miller,martinezduane@example.com,Jersey,2026-01-28,Premium,1146.67
1228,Jimmy Williamson,uwilliams@example.com,Argentina,2022-05-07,Standard,570.65
1229,Margaret Macias,uhunt@example.org,Guadeloupe,2026-04-02,Basic,68.06
1230,Jenny Johnson,jennifer16@example.org,South Africa,2022-07-28,Standard,425.65
1231,Eric Palmer,heatherwilliams@example.net,Lebanon,2022-09-09,Premium,538.85
1232,Denise Barker,joshuapowers@example.net,Iran,2026-03-01,Standard,205.36
1233,Denise Russell,caseydiane@example.com,Ethiopia,2023-12-04,Standard,459.77
1234,Madison Davis,andrewnguyen@example.org,New Zealand,2023-01-19,Basic,241.03
1235,Samantha Matthews,amber78@example.org,Guam,2023-04-26,Standard,578.62
1236,Jeremy Murray,sclark@example.org,Peru,2023-07-25,Basic,247.56
1237,Matthew Duncan,welchanna@example.com,Belize,2022-08-26,Standard,549.22
1238,Mrs. Dorothy Stewart,njohnson@example.net,Chad,2024-09-25,Standard,145.27
1239,Jennifer Hubbard,angela73@example.com,Uruguay,2024-04-20,Basic,237.99
1240,Travis Martinez,hrobinson@example.net,French Guiana,2022-07-04,Standard,518.83
1241,Richard Navarro,wpierce@example.org,Italy,2026-02-12,Standard,479.94
1242,Randy Mccoy,wayne86@example.org,Togo,2023-08-20,Basic,364.89
1243,Donna Middleton,sandrathompson@example.com,Afghanistan,2024-04-11,Standard,747.87
1244,John Jackson,reyesdenise@example.com,Isle of Man,2022-07-23,Basic,188.44
1245,Danny Lynch,greenejessica@example.org,Greece,2024-08-30,Standard,632.65
1246,Mario Cohen,andrew96@example.net,Malawi,2025-12-06,Standard,237.49
1247,Candice Wood,gregorygiles@example.org,Gibraltar,2022-04-11,Standard,328.17
1248,Andre Lane,msanchez@example.com,Dominican Republic,2025-08-06,Standard,577.59
1249,Kathryn Rodriguez,monica23@example.com,Saint Helena,2026-06-05,Standard,380.37
1250,Andrew Rhodes,eatkins@example.com,Eritrea,2026-01-11,Basic,40.07
1251,Michelle Lawson,gonzalesmaria@example.org,French Guiana,2025-09-02,Premium,623.06
1252,Molly Williams,gmoran@example.net,Pakistan,2023-10-24,Premium,387.76
1253,Ashley Boone,bowenmichael@example.net,Guadeloupe,2022-04-28,Basic,42.36
1254,John Baker,dawn17@example.net,Liechtenstein,2025-05-17,Basic,117.34
1255,Grace Norris,kristin49@example.com,Nepal,2021-10-16,Standard,595.78
1256,Joseph Johnson,anna44@example.net,Cayman Islands,2024-06-14,Basic,336.04
1257,Micheal Nunez,julianeal@example.org,New Caledonia,2023-01-28,Basic,224.06
1258,Mark Johnson,brandyhernandez@example.org,Eritrea,2023-06-08,Standard,460.84
1259,Sheila Black,kmontgomery@example.com,Norway,2022-05-23,Premium,900.08
1260,Emily Brooks,hwong@example.com,China,2024-01-13,Standard,253.87
1261,Michael Brown,kylewalker@example.com,New Caledonia,2025-07-03,Basic,129.95
1262,Marie Kelly,ohudson@example.org,Tajikistan,2025-05-06,Standard,277.70
1263,Rachel Villanueva,michaeljohnson@example.net,Bolivia,2026-05-17,Standard,459.12
1264,Denise Nixon,wallerbrian@example.net,Mali,2022-11-08,Standard,127.11
1265,Patrick Norris,jeremylove@example.org,Armenia,2026-07-06,Standard,400.71
1266,Donald Paul,escobardavid@example.com,Bahamas,2022-08-26,Standard,681.84
1267,Philip Woods,herrerakimberly@example.com,Somalia,2024-10-13,Basic,335.03
1268,Bruce Miller,corylawrence@example.net,Libyan Arab Jamahiriya,2023-02-11,Premium,1186.55
1269,Jeffrey Stein,mwaters@example.net,Sri Lanka,2024-10-15,Premium,1448.14
1270,Wendy King,fguzman@example.net,Christmas Island,2023-04-04,Standard,601.58
1271,Mr. Matthew Baker,matthewbyrd@example.net,Georgia,2024-09-28,Basic,160.38
1272,Peter White,floresterri@example.com,Lithuania,2022-06-06,Basic,196.35
1273,Jeffrey Torres,rpeterson@example.net,Swaziland,2022-07-11,Basic,83.39
1274,Pamela Lewis,luke87@example.org,Poland,2023-02-11,Basic,309.16
1275,Laura Moore,jamesfoster@example.org,Timor-Leste,2022-05-27,Basic,374.32
1276,Erika Black,yvaldez@example.com,Slovakia (Slovak Republic),2025-03-31,Standard,501.73
1277,Dennis Michael,nathan45@example.net,Guinea,2025-10-05,Premium,1000.90
1278,Eric Elliott,zsmith@example.org,Ireland,2023-05-20,Standard,456.32
1279,Vanessa Wang,cardenasjames@example.net,Saint Barthelemy,2022-11-22,Standard,545.99
1280,Allison Simmons,jnguyen@example.net,Cook Islands,2025-08-07,Standard,529.70
1281,Jessica Hill,sanchezmark@example.com,Western Sahara,2025-03-21,Basic,389.57
1282,Wesley Williams,twatts@example.com,Egypt,2023-01-05,Basic,247.09
1283,Jaime Garcia,joshua57@example.com,Bouvet Island (Bouvetoya),2023-12-22,Premium,855.30
1284,Angela Rowland,jholloway@example.net,French Southern Territories,2024-06-25,Basic,93.28
1285,Jessica Murphy,angela40@example.org,Sierra Leone,2025-06-18,Standard,396.20
1286,Melissa Stevenson,rebecca73@example.org,Gibraltar,2023-12-15,Basic,237.33
1287,Gary Byrd,jonathan02@example.org,Norway,2023-09-01,Standard,344.01
1288,John Williams,durhamwilliam@example.org,Mongolia,2023-10-19,Standard,546.06
1289,Jonathan Yates,vcampbell@example.net,Bangladesh,2025-04-14,Basic,213.13
1290,Valerie Norman,laurenmathis@example.org,Montserrat,2026-03-24,Standard,341.84
1291,Wendy Walton,dmeyers@example.com,Tuvalu,2026-01-06,Standard,453.79
1292,Marie Jones,shawn60@example.com,Morocco,2023-01-30,Basic,228.73
1293,Jean Smith,ronald43@example.net,Peru,2025-06-14,Standard,254.72
1294,Martha Gonzalez,patricia92@example.org,Sierra Leone,2022-05-09,Standard,537.20
1295,Brian Ferguson,chanamber@example.org,Greece,2025-12-19,Standard,150.96
1296,Mary Harris,rogernelson@example.org,Sierra Leone,2023-05-23,Standard,321.56
1297,Steven Gonzales,vjohnson@example.net,Cote d'Ivoire,2023-07-08,Standard,307.55
1298,James Harris,hlawrence@example.org,China,2024-02-23,Standard,594.53
1299,Kelli Martin,davidburns@example.net,Guinea-Bissau,2025-05-12,Standard,311.06
1300,Connor Galloway,timothy81@example.com,Andorra,2021-08-25,Basic,329.01
1301,Jennifer Mathews,michael41@example.com,Yemen,2025-11-07,Standard,372.31
1302,Zachary Miller,bliu@example.com,Saint Lucia,2024-11-06,Basic,124.06
1303,Charles Wright,andersoneric@example.net,Latvia,2025-06-04,Standard,180.29
1304,Robert Cline,nathan62@example.com,China,2022-06-27,Basic,70.89
1305,Brittany Pacheco,michaelbuckley@example.org,Antarctica (the territory South of 60 deg S),2024-02-07,Basic,127.50
1306,Mario Stout,christy00@example.com,Antarctica (the territory South of 60 deg S),2026-01-21,Standard,174.68
1307,Shane Mcintyre,ryankathryn@example.net,Malta,2022-06-18,Basic,143.57
1308,Gregory Walker,hmcneil@example.com,Kyrgyz Republic,2026-07-13,Standard,617.89
